country,year,exports,imports,gdp,net_exports
SLE,1970,134760053.904022,127200050.88002,434410973.76439,7560003.024002016
SLE,1971,131184001.810099,135877741.324405,419549304.72479,-4693739.514306009
SLE,1972,129248659.435402,135117922.231019,465381339.740404,-5869262.795616984
SLE,1973,141729814.220021,134624948.857219,575230724.377773,7104865.362801999
SLE,1974,156290000.362378,169499252.449849,648590642.939889,-13209252.087471008
SLE,1975,170571070.173071,234175716.96264,679336343.584559,-63604646.78956899
SLE,1976,128140613.205852,172082240.034506,594895941.914381,-43941626.82865399
SLE,1977,136415176.624509,184910597.470563,691777583.951156,-48495420.84605399
SLE,1978,190441625.91687,230650213.93643,960728338.93643,-40208588.01956001
SLE,1979,220819890.819985,300481565.228909,1109374911.30306,-79661674.40892401
SLE,1980,251666984.187464,420651552.6767,1100685844.92284,-168984568.489236
SLE,1981,256578379.777414,443016133.206798,1114830471.91787,-186437753.42938402
SLE,1982,204093165.946797,335930246.639487,1295361885.92419,-131837080.69269001
SLE,1983,110166389.968865,219271957.694409,995104305.347075,-109105567.725544
SLE,1984,115540150.202195,134903085.718839,1087471861.98928,-19362935.516643986
SLE,1985,127012171.181782,142324303.101688,856890459.363958,-15312131.91990599
SLE,1986,58414118.8168034,73576932.6373353,490181456.62441,-15162813.820531897
SLE,1987,210997855.653145,153071115.941603,660106336.104339,57926739.71154198
SLE,1988,303069447.007443,151842283.324107,1055083933.07498,151227163.68333602
SLE,1989,223145470.048317,164863825.589755,932974420.276529,58281644.45856199
SLE,1990,225361107.664701,220884259.408133,649644826.800447,4476848.256568015
SLE,1991,243739338.710562,226153078.340458,779981458.921489,17586260.370103985
SLE,1992,214799788.30688,223713739.253396,679941041.302401,-8913950.946516007
SLE,1993,186700850.377304,219721762.495572,768868447.972704,-33020912.118268013
SLE,1994,269102291.607644,233877131.765556,911854256.163621,35225159.842088014
SLE,1995,161857040.939448,230230872.291577,870740484.065037,-68373831.35212901
SLE,1996,164283328.762697,302762202.919958,941708911.111534,-138478874.15726098
SLE,1997,112228185.423581,128200961.300889,850233193.154233,-15972775.877307996
SLE,1998,94545470.8247155,143020226.167772,672368187.114756,-48474755.3430565
SLE,1999,92562056.7621571,133350330.75693,669386623.951402,-40788273.994772896
SLE,2000,115313377.546753,250500328.613252,635866403.776065,-135186951.066499
SLE,2001,85491852.9594687,300798905.707504,1681473752.3847,-215307052.74803525
SLE,2002,107151677.561357,373945372.06576,1933864034.188,-266793694.504403
SLE,2003,192920039.865709,443238865.184294,2142618349.81099,-250318825.31858498
SLE,2004,238584309.481177,421776332.055127,2237350963.27352,-183192022.57395002
SLE,2005,290042386.665504,483591086.341721,2545275312.60512,-193548699.67621702
SLE,2006,317931442.188129,472171832.422941,2912986118.07453,-154240390.23481202
SLE,2007,336802798.887573,532971814.821589,3326853435.59832,-196169015.934016
SLE,2008,338717732.427977,643759632.267488,3835603778.61591,-305041899.839511
SLE,2009,331270804.719921,685540147.386765,3784165906.1037,-354269342.666844
SLE,2010,432978715.649004,888970251.27907,4033122830.14424,-455991535.63006604
SLE,2011,478655083.439063,1642834872.55706,4587078913.13315,-1164179789.117997
SLE,2012,1251015207.50969,1989233059.19515,5927684219.15278,-738217851.6854599
SLE,2013,1408534727.87876,2894443322.43354,7697098118.19922,-1485908594.5547798
SLE,2014,1542664491.3816,2629234345.92691,7845456215.27807,-1086569854.54531
SLE,2015,816852285.263987,2001365445.23247,6651626733.64854,-1184513159.968483
SLE,2016,915541753.975396,2002833206.67606,6042615859.61074,-1087291452.700664
SLE,2017,974210474.143441,1796266930.2121,5818480351.63706,-822056456.0686591
SLE,2018,718218823.061887,1670393268.3715,6390514688.52816,-952174445.309613
SLE,2019,632404798.949993,1817978349.2547,6523577590.38319,-1185573550.304707
SLE,2020,661505014.228488,1385993375.12883,6688594757.62129,-724488360.900342
SLE,2021,1114288670.11354,1906108257.87819,7165214367.64956,-791819587.7646501
SLE,2022,1194958865.00589,2013408071.81272,7119137321.90082,-818449206.8068302
SLE,2023,1380123854.28218,2202122026.06211,6411869546.28929,-821998171.7799299
SOM,1960,22945943.7816225,30939958.5040166,180459936.776025,-7994014.722394101
SOM,1961,30659933.9760264,44239946.4640214,191659914.376034,-13580012.487994999
SOM,1962,26039938.0640248,55999932.8000269,203531927.547229,-29959994.736002102
SOM,1963,34299919.0800324,56139923.7840305,216145935.941626,-21840004.703998096
SOM,1964,36679918.1280328,69859927.2560291,229529912.668035,-33180009.127996296
SOM,1965,41804010.1583959,50301993.3192027,243725898.029641,-8497983.160806797
SOM,1966,38499998.0400008,58099990.2000039,257375897.049641,-19599992.160003103
SOM,1967,37099985.1600059,60479975.8080097,271781886.807245,-23379990.6480038
SOM,1968,42699969.4800122,61697961.8808153,286719885.312046,-18997992.400803097
SOM,1969,48985714.2857143,72457142.8571429,306357284.571429,-23471428.571428597
SOM,1970,37142857.1428571,54000013.7142857,347985394.285714,-16857156.571428604
SOM,1971,43907884.8765767,65932001.3949525,347039445.705569,-22024116.5183758
SOM,1972,65614884.5471965,85671836.5358787,447883941.190165,-20056951.988682203
SOM,1973,70524571.5195415,136273183.156889,483699610.602563,-65748611.63734749
SOM,1974,81652120.0953137,186973778.554408,572504035.901509,-105321658.45909432
SOM,1975,88594086.7355044,191088160.127085,757015878.792693,-102494073.3915806
SOM,1976,81000763.7807784,192486094.996029,871344245.115171,-111485331.2152506
SOM,1977,101014492.753623,295217382.028986,498550724.637681,-194202889.27536297
SOM,1978,145994475.138122,316988817.679558,564571823.20442,-170994342.541436
SOM,1979,143504008.39895,445931808.923885,589566929.133858,-302427800.524935
SOM,1980,200271074.389354,534102368.090059,602515548.452104,-333831293.700705
SOM,1981,173525712.111604,477996187.190869,699302473.050095,-304470475.079265
SOM,1982,201101592.528537,526993563.685709,774578931.96392,-325891971.15717196
SOM,1983,173400620.331603,533432443.476805,735408641.768548,-360031823.145202
SOM,1984,115004196.817526,481494597.283007,787434541.728857,-366490400.46548104
SOM,1985,55477537.0786517,169206456.500803,875702247.191011,-113728919.4221513
SOM,1986,64782760.6451115,273465478.015279,916590786.326105,-208682717.3701675
SOM,1987,67562031.2165816,315205176.136978,1018972664.4638,-247643144.9203964
SOM,1988,50072045.8179424,230343008.3312,1051596967.1287,-180270962.5132576
SOM,1989,83929436.051234,490450254.295533,1181360843.93549,-406520818.244299
SOM,1990,89748800.1761538,346105374.490393,1031282081.16683,-256356574.3142392
SOM,1991,,,717974929.763158,
SOM,1992,,,709297578.5,
SOM,1993,,,1260132955.78746,
SOM,1994,,,1481205097.98113,
SOM,1995,,,1534756134.55022,
SOM,1996,,,1792234297.39194,
SOM,1997,,,2191749013.58124,
SOM,1998,,,2962047564.41651,
SOM,1999,,,3045751527.66005,
SOM,2000,,,3412797450.20112,
SOM,2001,,,2252847464.68608,
SOM,2002,,,2192684134.59273,
SOM,2003,,,2836724351.5616,
SOM,2004,,,3859592813.10255,
SOM,2005,,,4683246454.10048,
SOM,2006,,,5026743282.04251,
SOM,2007,,,5430713728.89074,
SOM,2008,,,5913620292.90573,
SOM,2009,,,2948594552.44952,
SOM,2010,,,2687807003.73935,
SOM,2011,,,2906000096.93249,
SOM,2012,853397770.000927,3012549729.99968,4364670160.00146,-2159151959.998753
SOM,2013,942600662.443607,3276855458.49588,5062881613.12833,-2334254796.0522733
SOM,2014,1097727148.19353,3582435074.09552,5728399710.56333,-2484707925.90199
SOM,2015,1037964069.99966,3667158470.00028,6152149080.00168,-2629194400.00062
SOM,2016,1067190800.00095,3850891899.9982,6613743089.99932,-2783701099.99725
SOM,2017,994339299.998355,4239776479.99927,7621501720.00021,-3245437180.000915
SOM,2018,1119000001.18977,4693240004.98635,7873440838.36559,-3574240003.7965803
SOM,2019,1131000000.0,4954400000.0,8655023960.002,-3823400000.0
SOM,2020,1178000000.0,5352640000.0,8628393719.99922,-4174640000.0
SOM,2021,1532000002.30039,5969200008.97039,9483997404.25227,-4437200006.67
SOM,2022,1804044999.99441,7455975469.97063,10202767269.9603,-5651930469.976219
SOM,2023,2164489609.99963,8001807070.0011,10968517090.0004,-5837317460.00147
SSD,2008,9630874288.71993,4556634294.45799,14586253383.0632,5074239994.261941
SSD,2009,7377203307.64568,4222409862.32574,12231264525.0671,3154793445.3199406
SSD,2010,8970707666.27619,4308920517.1591,14602072410.9506,4661787149.11709
SSD,2011,9850171395.11542,4047444596.85514,14907308932.7534,5802726798.260279
SSD,2012,5110494406.77966,3434803457.62712,11931472169.4915,1675690949.1525402
SSD,2013,1794877728.81356,7567840881.35593,18426469016.9492,-5772963152.54237
SSD,2014,5360319322.0339,3664089627.11864,13962212847.4576,1696229694.9152603
SSD,2015,4397355862.60474,3467364408.19044,11997800760.2242,929991454.4143
STP,1970,,,37211826.0869565,
STP,1971,,,37288845.210287,
STP,1972,,,41430256.8067496,
STP,1973,,,56011244.7398414,
STP,1974,,,57817591.4570048,
STP,1975,,,60101709.8452627,
STP,1976,,,52039421.1975774,
STP,1977,,,49207692.3210324,
STP,1978,,,55044562.8014217,
STP,1979,,,65755928.1359723,
STP,1980,,,81662231.0329968,
STP,1981,,,83499263.5007481,
STP,1982,,,80307762.6236105,
STP,1983,,,75110289.1832665,
STP,1984,,,78213795.9250336,
STP,1985,,,82733069.4418031,
STP,1986,,,115928906.745482,
STP,1987,,,115952925.468271,
STP,1988,,,99000764.3902251,
STP,1989,,,98545169.4342566,
STP,1990,,,119298002.117477,
STP,1991,,,107484142.71556,
STP,1992,,,94861756.0220382,
STP,1993,,,125742180.002908,
STP,1994,,,131338384.705839,
STP,1995,,,103695236.781001,
STP,1996,,,135188165.74708,
STP,1997,,,91920274.2401657,
STP,1998,,,72285403.8423458,
STP,1999,,,77302211.9248351,
STP,2000,,,76198394.8202671,
STP,2001,,,75951133.3777948,
STP,2002,,,85171073.8777498,
STP,2003,,,102085769.123419,
STP,2004,,,114582283.916382,
STP,2005,,,136450662.390592,
STP,2006,,,142775104.081626,
STP,2007,,,149146918.888611,
STP,2008,,,188021165.00338,
STP,2009,,,200668065.03175,
STP,2010,,,190021192.489536,
STP,2011,,,226455001.243083,
STP,2012,,,229371348.202606,
STP,2013,,,267041747.584354,
STP,2014,,,293119143.246825,
STP,2015,,,259999643.047388,
STP,2016,,,292267272.196925,
STP,2017,,,322002845.229335,
STP,2018,,,383717327.830508,
STP,2019,,,412976082.620705,
STP,2020,,,471229484.607144,
STP,2021,,,524402455.54816,
STP,2022,,,540809499.189348,
STP,2023,,,678976264.835436,
SWZ,1960,,,35076845.9692616,
SWZ,1961,,,43026042.7895829,
SWZ,1962,,,45927961.6288154,
SWZ,1963,,,54129438.3482247,
SWZ,1964,,,64980554.0077784,
SWZ,1965,,,70279971.8880112,
SWZ,1966,,,76859969.2560123,
SWZ,1967,,,74759970.096012,
SWZ,1968,,,79799968.0800128,
SWZ,1969,,,105419957.832017,
SWZ,1970,,,112139955.144018,
SWZ,1971,,,136462080.739132,
SWZ,1972,,,146736479.235097,
SWZ,1973,,,221915127.550763,
SWZ,1974,,,264320940.959002,
SWZ,1975,,,288299788.508035,
SWZ,1976,,,272550068.137517,
SWZ,1977,,,304060076.015019,
SWZ,1978,,,340630085.157521,
SWZ,1979,,,412093133.760988,
SWZ,1980,,,541976852.577057,
SWZ,1981,,,570774824.830585,
SWZ,1982,,,537568059.413381,
SWZ,1983,,,555336145.767884,
SWZ,1984,,,494483408.878468,
SWZ,1985,,,360079419.385958,
SWZ,1986,,,449140318.385038,
SWZ,1987,,,584126092.258819,
SWZ,1988,,,692026454.737872,
SWZ,1989,,,696921542.378265,
SWZ,1990,,,1114694040.66987,
SWZ,1991,,,1156135717.94598,
SWZ,1992,,,1284759927.54594,
SWZ,1993,,,1357189551.68431,
SWZ,1994,,,1419294254.4183,
SWZ,1995,,,1698989463.99106,
SWZ,1996,,,1602741833.70552,
SWZ,1997,,,1716714070.12471,
SWZ,1998,,,1576908856.34674,
SWZ,1999,,,1547888495.98428,
SWZ,2000,,,1738093840.36607,
SWZ,2001,,,1542477308.89408,
SWZ,2002,,,1432221739.12342,
SWZ,2003,,,2197598466.25447,
SWZ,2004,,,2770082791.50412,
SWZ,2005,,,3178112498.67911,
SWZ,2006,,,3291330019.17287,
SWZ,2007,,,3469381231.49049,
SWZ,2008,,,3294084314.15058,
SWZ,2009,,,3580428052.81393,
SWZ,2010,,,4438765085.93784,
SWZ,2011,,,4820478680.18375,
SWZ,2012,,,4886551483.93374,
SWZ,2013,,,4418333192.47449,
SWZ,2014,,,4250545460.94523,
SWZ,2015,,,3878174403.5524,
SWZ,2016,,,3705918654.13708,
SWZ,2017,,,4437538381.32249,
SWZ,2018,,,4659474399.74018,
SWZ,2019,,,4594818143.27624,
SWZ,2020,,,4105756862.55271,
SWZ,2021,,,4737671576.32851,
SWZ,2022,,,4695372785.0814,
SWZ,2023,,,4442875788.08505,
SYC,1960,,,12012024.6246505,
SYC,1961,,,11592023.7636487,
SYC,1962,,,12642025.9161531,
SYC,1963,,,13923028.5422085,
SYC,1964,,,15393031.5557147,
SYC,1965,,,15603031.9862156,
SYC,1966,,,16443033.7082191,
SYC,1967,,,16632032.1339974,
SYC,1968,,,16074027.6473276,
SYC,1969,,,16452028.2974887,
SYC,1970,,,18432031.7030945,
SYC,1971,,,21965950.7711142,
SYC,1972,,,30645122.9204727,
SYC,1973,,,36896280.4764104,
SYC,1974,,,43134496.1645367,
SYC,1975,,,47803145.9480985,
SYC,1976,8673003.73924215,39173012.972438,49278981.7550701,-30500009.23319585
SYC,1977,11089068.8063126,45757618.0599611,64526401.4638544,-34668549.253648505
SYC,1978,15164545.1894989,57828969.1989908,85552365.8005137,-42664424.0094919
SYC,1979,21890203.943057,84447900.9577349,127261099.223864,-62557697.0146779
SYC,1980,22163208.8799193,98786749.7399072,156783829.504298,-76623540.8599879
SYC,1981,17859601.6579769,92671967.9172754,163750728.155916,-74812366.2592985
SYC,1982,15986241.064918,97772478.8334054,157211789.714587,-81786237.76848741
SYC,1983,21248691.789548,87782421.1150649,156098237.022585,-66533729.32551691
SYC,1984,26935625.2214413,87652876.8710333,160992920.960262,-60717251.649592
SYC,1985,29326494.9925943,98778680.5017372,179691482.72165,-69452185.5091429
SYC,1986,19278075.738992,105551554.91718,221147061.290068,-86273479.178188
SYC,1987,23213176.3026053,113196061.862769,265212956.838633,-89982885.56016369
SYC,1988,33344240.9094193,159119527.071921,301985618.085556,-125775286.1625017
SYC,1989,35914015.8814195,164754981.519619,324333366.514829,-128840965.63819948
SYC,1990,59192935.2245686,186209222.582398,392163560.868669,-127016287.35782939
SYC,1991,51160208.4809582,172126486.111227,398307169.860405,-120966277.63026881
SYC,1992,50252835.861692,191505105.527246,461409398.855893,-141252269.665554
SYC,1993,53589237.0076578,238319431.720304,504230620.551871,-184730194.71264622
SYC,1994,52986352.30824,206173108.113454,517570058.151034,-153186755.80521402
SYC,1995,55776979.7769798,232934332.934333,540733047.733048,-177157353.1573532
SYC,1996,146186060.081692,378655506.147005,535250347.089479,-232469446.065313
SYC,1997,118656888.050992,340434455.116663,598966982.350186,-221777567.06567097
SYC,1998,128162615.685753,383025788.183425,647287375.762528,-254863172.49767202
SYC,1999,152013308.376228,433699578.848854,662838614.880674,-281686270.472626
SYC,2000,486226807.753906,503612558.820137,654212394.27164,-17385751.066231012
SYC,2001,546294059.863335,644659483.44886,662064155.920692,-98365423.58552504
SYC,2002,569063799.433325,595567581.436097,742134837.50919,-26503782.002771974
SYC,2003,657204441.558408,610557820.378294,750847230.099263,46646621.18011403
SYC,2004,650842527.272727,684576309.090909,893012218.181818,-33733781.81818199
SYC,2005,754034109.090909,919168709.090909,977899381.818182,-165134600.0
SYC,2006,898472650.285559,1021809495.89216,1081441283.31798,-123336845.606601
SYC,2007,935575117.966411,948944629.655607,1077308813.82945,-13369511.68919599
SYC,2008,961331923.056223,1084488354.58706,979597394.293453,-123156431.53083694
SYC,2009,896738912.88279,991699603.378119,850901620.433301,-94960690.49532902
SYC,2010,896873105.74782,1048324663.81284,981616542.328454,-151451558.06501997
SYC,2011,1037324780.35757,1187202746.91157,1058918707.26124,-149877966.55400002
SYC,2012,1122604567.95522,1297822757.4062,1089407839.19709,-175218189.45097995
SYC,2013,1262543322.97158,1357353290.45874,1333160407.38516,-94809967.48715997
SYC,2014,1376210126.70164,1584249275.89032,1387577870.08161,-208039149.18868017
SYC,2015,1290375234.95138,1395023128.04075,1432403352.12944,-104647893.08937001
SYC,2016,1338730180.08626,1498180127.10602,1568513348.14463,-159449947.0197599
SYC,2017,1573333403.18565,1734555858.72111,1675370641.01416,-161222455.53546
SYC,2018,1553145430.37773,1760460019.13434,1784313926.76807,-207314588.75661016
SYC,2019,1538983435.76862,1701471825.8422,1868690096.73454,-162488390.07358003
SYC,2020,920042421.547639,1201944067.38357,1382551751.56908,-281901645.83593094
SYC,2021,1193663263.24547,1539328140.15264,1487173794.80528,-345664876.90717006
SYC,2022,1818966306.17899,2012397144.3575,2057968519.83091,-193430838.1785102
SYC,2023,1840535504.39143,2079750830.90725,2141450171.13932,-239215326.51582003
TCD,1960,41987616.2207662,53426872.5050914,313582728.147574,-11439256.284325197
TCD,1961,46459419.2332188,61975054.5484157,333975336.110722,-15515635.315196902
TCD,1962,50177660.364189,70200150.4396582,357635713.41932,-20022490.075469196
TCD,1963,48137413.8985524,71423855.7083074,371767002.194886,-23286441.809754997
TCD,1964,53846256.5035233,83664248.0452291,392247517.728482,-29817991.54170581
TCD,1965,56286114.1302922,74267243.2644854,416926303.316872,-17981129.134193204
TCD,1966,60213093.5080802,77743900.6582413,432794921.680489,-17530807.150161102
TCD,1967,64603586.1863258,81707046.1739459,449826322.613453,-17103459.9876201
TCD,1968,67829222.4496277,84826312.1073314,453980096.208711,-16997089.657703698
TCD,1969,62287914.8589663,83474196.3602527,471635621.561599,-21186281.501286395
TCD,1970,76302006.2974177,103472052.851556,469266736.650677,-27170046.554138303
TCD,1971,79858965.5008526,105681233.398496,501866730.148987,-25822267.897643402
TCD,1972,85268097.6121717,113479622.612961,585427546.798272,-28211525.0007893
TCD,1973,101796566.323275,152093518.149779,647199482.982537,-50296951.82650399
TCD,1974,120007833.001394,174903172.214342,652532795.084805,-54895339.212947994
TCD,1975,124525763.498138,223504931.341044,864602104.679653,-98979167.84290601
TCD,1976,139294049.754088,228499255.582204,866044962.016274,-89205205.828116
TCD,1977,143615633.961631,265386205.901508,935360464.701341,-121770571.939877
TCD,1978,182936219.338598,311536381.107054,1113920123.76723,-128600161.76845598
TCD,1979,178553423.082796,347871418.293477,1004316496.35051,-169317995.210681
TCD,1980,175041293.986065,298183134.662509,1033002403.85304,-123141840.67644402
TCD,1981,132421607.078368,198725614.58684,876937558.273757,-66304007.50847201
TCD,1982,54751112.1159341,112596761.81512,834369859.663018,-57845649.6991859
TCD,1983,136673323.990491,195963410.394308,832415806.010064,-59290086.403817
TCD,1984,165602339.386213,221072311.092743,919103734.876996,-55469971.706530005
TCD,1985,123003840.625963,323630060.731269,1033069709.3319,-200626220.105306
TCD,1986,143026030.246369,377752728.119819,1067828245.86207,-234726697.87344998
TCD,1987,179740702.896575,423865233.408772,1163426852.20442,-244124530.512197
TCD,1988,222673412.729052,446324642.955142,1482597297.98821,-223651230.22609
TCD,1989,197582396.751377,450301764.71992,1433686312.02914,-252719367.968543
TCD,1990,234367649.848279,485189439.921258,1738605557.76313,-250821790.07297897
TCD,1991,224348643.655516,457982402.692591,1877137981.75712,-233633759.037075
TCD,1992,208710952.478653,466958173.744112,1881847669.69794,-258247221.265459
TCD,1993,194955480.328494,429082121.052443,1463251163.9188,-234126640.72394902
TCD,1994,190020006.603114,411559919.514802,1179837963.22213,-221539912.91168797
TCD,1995,317076027.401918,488251564.675875,1445919894.57661,-171175537.273957
TCD,1996,281984781.110316,467199422.745387,1607345355.78298,-185214641.63507104
TCD,1997,286444703.149508,475289630.239498,1544689576.92712,-188844927.08999002
TCD,1998,322640880.265171,515889625.046047,1744794531.21401,-193248744.78087598
TCD,1999,281123360.420699,494007543.619927,1534673583.2487,-212884183.199228
TCD,2000,234520132.685021,481549082.910399,1388506771.58756,-247028950.225378
TCD,2001,250908654.896596,849538448.778265,1710843377.00119,-598629793.881669
TCD,2002,253418838.156303,2269814007.74127,1997005708.81576,-2016395169.5849671
TCD,2003,675636728.899707,1611292717.1365,2742815071.5744,-935655988.2367929
TCD,2004,2256048166.0841,2245029718.43305,4422855660.82592,11018447.651049614
TCD,2005,3190156502.2687,2518057573.60742,6649307523.64377,672098928.6612802
TCD,2006,3534906076.43911,3590201333.63481,7428701453.91509,-55295257.19570017
TCD,2007,3849613519.28825,3479736756.23914,8650137743.32547,369876763.04910994
TCD,2008,4437595919.18961,3907578538.7652,10393833765.3651,530017380.4244094
TCD,2009,3264608901.83446,3899421940.67213,9290728318.98821,-634813038.8376703
TCD,2010,3930727392.91387,4645436721.94,10668103554.1192,-714709329.0261297
TCD,2011,4732259786.57814,5088489833.81439,12172308851.0395,-356230047.2362499
TCD,2012,4757483810.53297,5207595369.62207,12367362757.1342,-450111559.0890999
TCD,2013,4347930619.80545,5062672012.88657,12953534866.4286,-714741393.0811195
TCD,2014,4762356078.84545,5919969143.54669,13940767218.5849,-1157613064.7012396
TCD,2015,3285310501.41704,4003726597.43955,10950392256.9543,-718416096.02251
TCD,2016,2655214463.33241,3736368579.63285,10097778098.1707,-1081154116.3004403
TCD,2017,3387429836.99061,3970361147.09766,10000394381.0177,-582931310.10705
TCD,2018,4067531563.95139,4272465296.55609,11239167898.3395,-204933732.6047001
TCD,2019,4157368006.32556,4280250489.1643,11314951091.7283,-122882482.83873987
TCD,2020,2862741177.83666,4501989112.64356,10715396042.3343,-1639247934.8069005
TCD,2021,4564757756.63808,5210833467.41819,11779981332.8631,-646075710.7801104
TCD,2022,6114122105.97427,5008659289.45288,12396807588.4082,1105462816.52139
TCD,2023,5720536635.56417,6321231739.79579,13149325362.3347,-600695104.2316198
TGO,1960,,,171057069.137772,
TGO,1961,,,178497098.264275,
TGO,1962,,,186745757.859216,
TGO,1963,34342045.0253951,53698470.4012672,202305865.235908,-19356425.375872098
TGO,1964,53756126.0631392,72692943.2001308,234572186.455851,-18936817.136991605
TGO,1965,55333335.7408978,71750918.8755479,264505506.022433,-16417583.134650104
TGO,1966,73576520.0305308,78749869.0981985,305227594.821437,-5173349.067667708
TGO,1967,76924426.3979189,74628174.8649267,327215843.636336,2296251.532992199
TGO,1968,89558557.7481416,82142880.9917459,341691567.465593,7415676.756395698
TGO,1969,107560601.008674,101041776.704186,378091809.602636,6518824.304487988
TGO,1970,105117778.619857,109497686.062803,358665753.909298,-4379907.442946002
TGO,1971,112649362.455299,136365017.708664,404648367.76644,-23715655.253364995
TGO,1972,111476082.07651,145568281.936805,474043921.843537,-34092199.86029501
TGO,1973,118108144.934068,156842536.553243,574030983.980053,-38734391.61917502
TGO,1974,334262104.218934,194986227.462776,791450308.362944,139275876.756158
TGO,1975,241897334.794126,398858807.649936,871781686.907321,-156961472.85581002
TGO,1976,278511973.279285,365145882.016883,874681611.928369,-86633908.737598
TGO,1977,292684965.460738,498214852.317033,1097893825.98815,-205529886.856295
TGO,1978,411848053.863968,759576051.435137,1164025637.26464,-347727997.571169
TGO,1979,423733951.811692,769349353.853245,1259365711.53521,-345615402.041553
TGO,1980,773472154.548981,985520656.449698,1604836915.96662,-212048501.90071702
TGO,1981,544664192.856614,757473026.429517,1359026709.45126,-212808833.57290304
TGO,1982,612220840.578466,764523143.85813,1160337039.38068,-152302303.27966392
TGO,1983,475737820.100556,562466530.247267,1081387264.60786,-86728710.14671099
TGO,1984,519366252.783062,527122811.629106,1014170069.21689,-7756558.846044004
TGO,1985,521170889.010052,615157677.80083,1076604520.42427,-93986788.79077798
TGO,1986,658172672.915215,834337849.310822,1498219578.86978,-176165176.395607
TGO,1987,730213615.959312,895615927.938245,1763978065.8368,-165402311.9789331
TGO,1988,761211516.295822,992268270.776533,1947208354.22555,-231056754.48071098
TGO,1989,762306408.896905,939823754.989521,1910635575.38044,-177517346.09261608
TGO,1990,603505041.158683,770924274.419944,2299665505.61434,-167419233.2612611
TGO,1991,571926370.651206,773548331.990692,2262767860.10937,-201621961.339486
TGO,1992,501433054.966444,685717467.689904,2390796915.91958,-184284412.72345996
TGO,1993,304394721.238925,439633299.49753,1741944426.20894,-135238578.258605
TGO,1994,358302926.530002,440495843.17637,1387662121.46736,-82192916.64636803
TGO,1995,420808141.945338,607330076.60531,1849110468.19569,-186521934.65997195
TGO,1996,516316175.841448,713174632.168202,2069506014.46659,-196858456.32675403
TGO,1997,475868140.636305,650425458.850358,2116818622.95834,-174557318.21405303
TGO,1998,517181587.596715,732267659.843892,2241650112.33333,-215086072.247177
TGO,1999,475147222.4998,640566113.610875,2226577203.91399,-165418891.11107498
TGO,2000,424670348.218294,603640477.414688,2106848752.27753,-178970129.19639397
TGO,2001,429366652.715549,646569239.534729,2093498674.49678,-217202586.81918
TGO,2002,516701878.887484,727191364.191763,2410199032.43102,-210489485.30427903
TGO,2003,694096764.968224,960946955.988041,2987984050.99318,-266850191.019817
TGO,2004,752390243.873023,1094601312.76858,3191561508.69088,-342211068.8955569
TGO,2005,811362053.824834,1168639790.35644,3221910408.46516,-357277736.5316061
TGO,2006,831810885.425079,1214295355.24794,3320907721.74508,-382484469.8228611
TGO,2007,900322085.749922,1390529740.32222,3759964943.38078,-490207654.57229805
TGO,2008,1127772906.63971,1685585881.59412,4578849657.99813,-557812974.9544101
TGO,2009,1187564713.82761,1708531865.00973,4721890900.22635,-520967151.1821201
TGO,2010,1279768332.07496,1846051552.23081,4746389531.6959,-566283220.1558499
TGO,2011,1660814155.03162,2495773759.34885,5422442166.44146,-834959604.3172297
TGO,2012,1736771567.41123,2302333526.80464,5413544658.41535,-565561959.3934097
TGO,2013,1997592280.61287,2879444704.33531,6021732977.26584,-881852423.72244
TGO,2014,1811710702.90744,2658736963.15556,6393318261.82712,-847026260.2481201
TGO,2015,1495042878.36334,2430186636.80095,5755461035.38026,-935143758.4376101
TGO,2016,1578284066.71442,2400078507.52477,6071170959.12093,-821794440.8103497
TGO,2017,1588718291.83076,2090563831.38575,6387422517.69225,-501845539.55499005
TGO,2018,1702774383.34119,2328937346.46878,7029300383.08031,-626162963.12759
TGO,2019,1665133404.82303,2260735795.38605,6992700101.37188,-595602390.5630202
TGO,2020,1721567222.6082,2389182481.94725,7400284167.78479,-667615259.3390498
TGO,2021,1971234503.84417,2832647625.85045,8342243645.94438,-861413122.00628
TGO,2022,2091318175.7473,3258690801.50787,8169476148.95692,-1167372625.7605703
TGO,2023,2192410683.19019,3441253046.33144,9171261837.57103,-1248842363.1412501
TZA,1960,,,2651729807.38808,
TZA,1961,,,2826179031.22839,
TZA,1962,,,3101589992.664,
TZA,1963,,,3456579293.44828,
TZA,1964,,,3748840925.06363,
TZA,1965,,,3817226546.22938,
TZA,1966,,,4377998825.12047,
TZA,1967,,,4565132047.52718,
TZA,1968,,,4895251824.05927,
TZA,1969,,,5142066811.47328,
TZA,1970,,,2851419386.07225,
TZA,1971,,,3050673517.33059,
TZA,1972,,,3472787266.0964,
TZA,1973,,,4144104535.49655,
TZA,1974,,,4977337978.35959,
TZA,1975,,,5729917839.54264,
TZA,1976,,,6472511987.84735,
TZA,1977,,,7732598995.10303,
TZA,1978,,,9261675709.83072,
TZA,1979,,,9804637490.81892,
TZA,1980,,,11409228086.7463,
TZA,1981,,,13161540377.5792,
TZA,1982,,,13927383239.8322,
TZA,1983,,,14049883809.0089,
TZA,1984,,,12906635133.1557,
TZA,1985,,,15328295175.4067,
TZA,1986,,,10840864521.2338,
TZA,1987,,,7824193222.11908,
TZA,1988,,,7406614407.46127,
TZA,1989,,,6418799006.80247,
